City,Latitude,Longitude,Temperature,Rainfall,Population Growth Factor,Holiday,Day of Week,Unemployment Rate (%),Median Income ($),Food Price Index,Inflation Rate (%),Stock Availability (%),Transportation Efficiency (%),Delivery Delays (%),Storage Capacity (%),Humidity (%),Air Quality Index,Heatwave,Cold Wave,Major Event,Tourist Influx (%),Food Demand,Fuel Prices,Holiday Indicator,Year,Month,Day,Lag_7,Lag_14,Lag_30,Rolling_Mean_7,Rolling_Mean_14,EMA_7,EMA_14,Fourier_7,Fourier_14
4,40.7128,-74.006,17.9,10.6,1.034,0,2,6.646705840904295,61179.28440013799,92.6737329634805,4.77635210248404,56.38567418176174,94.78202890757584,15.640561753407718,85.43723488714882,46.051691668625935,114.8115324416294,0,0,0,3.0646979124726275,3178.4,9.267373296348053,0,2023,6,28,3157.1,3495.5,3143.2,3383.8142857142857,3370.2785714285715,3323.2641938442976,3347.4396807727007,3453.546769966589,3462.4928984830435
4,40.7128,-74.006,19.3,8.2,1.034,0,3,3.61349922734687,76847.89115155314,106.61406722137129,2.5276215532901176,69.84907585371417,83.41607621514507,12.011886667212346,75.7839713848249,79.25600370831947,187.8389800459332,0,0,0,3.775209643731392,3270.4,10.66140672213713,0,2023,6,29,3119.0,3509.3,3227.5,3405.4428571428575,3353.214285714286,3310.048145383223,3337.1677233363407,3453.5461736431976,3462.470381417219
4,40.7128,-74.006,18.6,10.1,1.034,0,4,9.43574381250092,54848.17414529152,119.76474044469938,5.257124788725479,60.42552571786679,97.91785643931748,2.327327957709522,90.87248542455958,32.42001386287948,131.75403783454075,0,0,0,4.6869403324855945,3667.4,11.976474044469938,0,2023,6,30,3688.0,3606.2,3000.0,3402.5,3357.5857142857144,3399.3861090374176,3381.198693558162,3453.5456292900612,3462.4478536504466
4,40.7128,-74.006,32.8,0.8,1.034,0,5,9.076396830752152,70296.27000588106,113.70091308921184,2.523395695490204,54.04596415256261,82.08940536295485,3.470490299730173,84.74755444512309,57.95660438442938,138.55215356881592,0,0,0,1.4877422565941028,3576.1,11.370091308921184,0,2023,7,1,3714.1,3837.4,3621.6,3382.785714285714,3338.921428571429,3443.5645817780633,3407.185534417074,3453.5451373148676,3462.4253114787384
4,40.7128,-74.006,16.2,10.0,1.034,0,6,5.422698085764498,78780.51004299574,109.22916232035996,5.112402818171804,56.62623363709242,95.86043446817868,18.455143810267888,74.35309594094679,31.20501444682011,119.23362116296848,0,0,1,4.93357729043246,5908.9,10.922916232035996,1,2023,7,2,3446.2,3387.2,3376.6,3734.6,3519.042857142857,4059.8984363335476,3740.747463161464,3453.5446981240325,3462.4027511548948
4,40.7128,-74.006,13.2,-1.8,1.034,0,0,4.223870390822888,55128.30382317212,101.9598908331694,1.7318699608112456,68.37672111457657,72.04516928156481,0.5162381389897397,56.758314457741136,33.16173142307913,103.3076853028609,0,0,0,2.771132570660084,3324.7,10.19598908331694,0,2023,7,3,3123.6,3000.0,3408.0,3763.328571428571,3542.2357142857145,3876.098827250161,3685.274468073269,3453.544312122701,3462.3801688892304
4,40.7128,-74.006,21.3,9.0,1.034,0,1,9.741805781124215,57476.47679475085,118.9746648345966,3.16248939165066,65.59080665426298,85.18425588520732,8.790233772658203,55.2832342130872,87.06514360835662,105.19111269531268,0,0,0,0.7444402516622234,3000.0,11.89746648345966,0,2023,7,4,3417.4,3000.0,4502.5,3703.7000000000003,3542.2357142857145,3657.074120437621,3593.9045389968333,3453.543979714727,3462.3575608502942
4,40.7128,-74.006,23.8,5.3,1.034,1,2,7.337115684284807,62510.05461990767,94.56074559385944,1.3067481355533408,89.038079303422,83.79401271307961,1.1632759101095158,99.74331585848836,61.51310339307489,108.7288547266744,0,0,0,3.478090732484034,3878.6,9.456074559385945,1,2023,7,5,3178.4,3157.1,3069.8,3803.7285714285713,3593.7714285714283,3712.4555903282157,3631.8639337972554,3453.5437013026626,3462.3349231656
4,40.7128,-74.006,25.5,-1.6,1.034,0,3,3.4044639269745662,64751.76144292766,119.5103677579024,2.1959005210796283,57.11246843435981,73.64154818267286,6.065502951351911,55.052290550532334,61.17415868638734,122.14593348291857,0,0,0,0.3242679724148417,3401.0,11.95103677579024,0,2023,7,6,3270.4,3119.0,3227.7,3822.3857142857137,3613.9142857142856,3634.5916927461617,3601.0820759576213,3453.543477287744,3462.3122519223657
4,40.7128,-74.006,21.9,0.6,1.034,0,4,6.565954897048528,79834.84269264885,114.41910808518055,4.076097191155054,65.31268103933058,88.71687508874916,10.540829278233034,71.30416919451858,77.75345871260434,124.73835233951804,0,0,0,0.292754646219896,3342.5,11.441910808518056,0,2023,7,7,3667.4,3688.0,3453.6,3775.9714285714285,3589.235714285714,3561.568769559621,3566.604465829939,3453.543308069883,3462.2895431682623
4,40.7128,-74.006,25.0,2.1,1.034,0,5,3.914972637181396,74330.21076202334,103.49353946463968,1.9731125591038252,68.38796754386448,82.42389257586781,16.550757911337485,86.6807190280701,50.81392985688434,72.1178790059426,0,0,0,2.1700968308693764,3710.7,10.34935394646397,0,2023,7,8,3576.1,3714.1,3564.6,3795.2,3588.9928571428572,3598.8515771697157,3585.8172037192803,3453.543194047651,3462.2667929121744
4,40.7128,-74.006,27.6,4.7,1.034,1,6,3.1343459377613967,42990.66043725171,112.80869469366404,1.6855485286449952,76.76550657262959,76.45605616051712,0.2424154928778654,62.06007287997707,49.487363730585045,145.4266047062349,0,0,0,0.5916809546169366,3787.6,11.280869469366404,0,2023,7,9,5908.9,3446.2,3000.0,3492.157142857143,3613.378571428572,3646.0386828772866,3612.72157655671,3453.543135618268,3462.2439971249464
4,40.7128,-74.006,25.3,11.9,1.034,0,0,9.831116284370378,70076.85559414947,118.787299329631,3.4392702196318123,55.48680993387518,86.43878466921079,9.087546691199218,92.2178541369808,32.91333771935476,104.33531624784324,0,0,0,0.1309835426603239,3000.0,11.8787299329631,0,2023,7,10,3324.7,3123.6,3534.2,3445.7714285714287,3604.55,3484.529012157965,3531.0253663491485,3453.5431331775912,3462.2211517401724
4,40.7128,-74.006,26.6,6.2,1.034,0,1,4.05034065285789,46233.796344503,112.120712321634,3.3800906468438328,68.79441425728847,81.83428835710106,9.188935368119733,89.25082719185284,78.93534967542661,77.9152126769416,0,0,0,2.290934433689463,3060.1,11.2120712321634,1,2023,7,11,3000.0,3417.4,3813.4,3454.3571428571427,3579.0285714285715,3378.421759118474,3468.2353175025955,3453.543187120098,3462.1982526549573
4,40.7128,-74.006,20.9,7.1,1.034,0,2,9.24459282258164,77766.73432519642,113.60710158765886,2.577034478740064,84.4067353043271,83.12809372166176,5.093412440921023,92.04357897129611,50.57954918306257,159.4262342978595,0,0,0,0.7945408383467678,3364.8,11.360710158765889,1,2023,7,12,3878.6,3178.4,3000.0,3380.957142857143,3592.342857142857,3375.0163193388553,3454.443941835583,3453.543297838884,3462.175295730708
4,40.7128,-74.006,25.0,-0.2,1.034,0,3,7.6154774554404785,74755.88703532683,109.10009046501622,4.069667923800309,53.3326020280345,85.55224065835613,3.003380016340833,86.87168843607428,39.75309522852401,89.2558525603859,0,0,0,4.531272902605183,3457.6,10.910009046501624,0,2023,7,13,3401.0,3270.4,3000.0,3389.0428571428574,3605.714285714286,3395.6622395041413,3454.8647495908385,3453.5434657256383,3462.152276793926
4,40.7128,-74.006,19.4,0.2,1.034,0,4,6.5855534456887215,64011.38896041767,91.25018701807151,1.423960080229016,85.81616940313411,72.1625300799602,1.425134555305172,50.605423761744376,24.575631029506965,123.13567905100764,0,0,0,0.3132660172767726,3605.7,9.125018701807152,0,2023,7,14,3342.5,3667.4,3495.5,3426.6428571428573,3601.3071428571425,3448.171679628106,3474.97611631206,3453.543691170641,3462.1291916370033
4,40.7128,-74.006,15.2,17.4,1.034,0,5,5.447922608220947,68732.6765590591,109.84111833211244,1.92597783933734,58.70546676670422,72.95186949140192,13.206054394026763,88.2186331110868,59.21177284232893,190.52336930496372,0,0,0,2.093966595370807,3574.2,10.984111833211244,0,2023,7,15,3710.7,3576.1,3509.3,3407.1428571428573,3601.1714285714284,3479.6787597210796,3488.2059674704524,3453.543974562745,3462.106036019021
4,40.7128,-74.006,19.7,10.5,1.034,1,6,4.855324998275028,31047.24805154564,92.46515002429284,5.839300174225152,64.77223887387102,93.076694435144,12.493271377085277,69.09698198264479,33.86683429318181,134.79953818574148,0,0,0,4.860026648157685,3738.6,9.246515002429284,1,2023,7,16,3787.6,5908.9,3606.2,3400.1428571428573,3446.15,3544.4090697908096,3521.5918384743923,3453.544316289367,3462.0828056665737
4,40.7128,-74.006,16.4,7.0,1.034,0,0,7.305090776272066,68731.6890318894,109.31712760623392,3.651510666245792,52.097561171581816,99.05466332783152,15.97428383309149,64.64110183504823,59.28559517977674,128.50863670615496,0,0,0,4.300698466747175,3000.0,10.931712760623393,1,2023,7,17,3000.0,3324.7,3837.4,3400.1428571428573,3422.957142857143,3408.306802343107,3452.04626001114,3453.544716736476,3462.0594962745795
4,40.7128,-74.006,29.7,3.5,1.034,0,1,9.859792305511954,60094.07948181611,107.4726797462174,4.740365897147661,90.58848940450687,89.69435821994509,2.5619149273240005,66.91337529972492,52.08104490700595,122.70444306950704,0,0,0,4.728490735001412,3179.2,10.74726797462174,0,2023,7,18,3060.1,3000.0,3387.2,3417.157142857143,3435.7571428571428,3351.03010175733,3415.6667586763215,3453.545176288576,3462.036103507105
4,40.7128,-74.006,22.3,16.9,1.034,0,2,6.075834927861165,60646.97912472628,118.29227513234125,2.203463559162525,56.0750688150459,75.92411469579812,17.73849800418539,82.2905406327603,55.87518541392322,170.96054258492592,0,0,0,0.259782887771342,3000.0,11.829227513234123,1,2023,7,19,3364.8,3878.6,3000.0,3365.042857142857,3373.0,3263.272576317998,3360.2445241861456,3453.545695328701,3462.0126229981984
4,40.7128,-74.006,27.5,4.2,1.034,0,3,5.001347524674121,70797.34694843087,115.84109989090308,5.232571693451391,95.94632668197772,77.56723060520085,15.100838574925566,73.026974863707,72.97260539820445,127.9078789255906,0,0,0,4.3891503907602045,3194.3,11.584109989090308,0,2023,7,20,3457.6,3401.0,3000.0,3327.428571428571,3358.2357142857145,3246.0294322384984,3338.118587627993,3453.5462742383997,3461.989050352731
4,40.7128,-74.006,28.6,-1.8,1.034,0,4,8.435132125498072,62808.09188405357,95.3228630840912,3.7251345944846914,99.2334869762254,98.12164199491356,0.8634747159402334,58.24074078647186,83.64541441030921,130.80526969290713,0,0,0,0.5273684997831529,3547.2,9.53228630840912,1,2023,7,21,3605.7,3342.5,3157.1,3319.0714285714284,3372.8571428571427,3321.3220741788737,3365.996109277594,3453.5469133977217,3461.96538114723
4,40.7128,-74.006,23.6,10.1,1.034,0,5,3.922101414181933,66298.99549926477,114.53355989570836,2.06755683155336,75.29263464759146,95.221090840336,14.656030895325012,77.11186027459242,34.26365213893824,128.4994446792112,0,0,0,3.9642720951691968,3906.9,11.453355989570838,1,2023,7,22,3574.2,3710.7,3119.0,3366.6,3386.871428571428,3467.716555634155,3438.1166280405814,3453.547613185208,3461.9416109307404
4,40.7128,-74.006,24.6,11.1,1.034,0,6,5.082839159231744,58251.09964295081,110.66655906150272,5.366614579304039,81.8145676989624,92.83364611129474,3.20143269909146,73.07787372098949,68.71293827181617,168.98920256573817,0,0,0,4.285896284993765,3869.9,11.066655906150274,1,2023,7,23,3738.6,3787.6,3688.0,3385.3571428571427,3392.75,3568.2624167256163,3495.6877443018375,3453.5483739778783,3461.9177352256747
4,40.7128,-74.006,28.2,9.3,1.034,0,0,3.065321338789653,42333.94322608115,111.79385145339016,5.9590497567468175,54.9589049793608,82.04482947583864,16.00141937398319,60.20178173144494,32.89573874666183,184.0984565011805,0,0,0,0.7605214161113644,3000.0,11.179385145339015,0,2023,7,24,3000.0,3000.0,3714.1,3385.3571428571427,3392.75,3426.196812544212,3429.5960450615926,3453.5491961512203,3461.893749528675
4,40.7128,-74.006,23.7,11.1,1.034,1,1,7.311898151821254,39401.236730770805,100.6615370605722,4.918958922426986,77.71132570660083,70.15688840628738,15.219815200561875,51.76556774701196,49.24326854925698,197.61654785547464,0,0,0,3.173356366269707,3000.0,10.06615370605722,0,2023,7,25,3179.2,3060.1,3446.2,3359.7571428571428,3388.457142857143,3319.647609408159,3372.3165723867137,3453.5500800791756,3461.8696493114794
4,40.7128,-74.006,18.6,12.3,1.034,0,2,8.220136479118626,40124.02800826187,118.7422044035814,2.8397037565104224,66.34658081690395,74.46664150997334,6.112084309804297,93.83253809141004,59.18289785468678,129.10994331840146,0,0,0,4.4512902650890105,3362.9,11.87422044035814,1,2023,7,26,3000.0,3364.8,3123.6,3411.6,3388.3214285714284,3330.460707056119,3371.061029401819,3453.551026134129,3461.845430021801
4,40.7128,-74.006,23.6,4.7,1.034,0,3,9.20337046325552,59652.216709339205,101.74577094533488,3.0631092042431187,84.78090732484034,70.09654790812836,12.391786749196816,67.77465052206787,42.00450792286239,120.6751848399222,0,0,0,2.2963259858660696,3300.5,10.17457709453349,0,2023,7,27,3194.3,3457.6,3417.4,3426.7714285714287,3377.0999999999995,3322.9705302920893,3361.652892148243,3453.5520346868975,3461.821087084197
4,40.7128,-74.006,24.5,4.7,1.034,0,4,8.55938131893959,34649.531991156604,107.64606800845172,3.404864449430619,82.11627629526137,71.94560783448905,11.599675748562625,78.07422939797618,69.84098142315466,173.89673190621227,0,0,0,1.1993705637797236,3224.7,10.764606800845172,0,2023,7,28,3547.2,3605.7,3178.4,3380.7000000000003,3349.8857142857146,3298.402897719067,3343.3925065284775,3453.553106106719,3461.7966159009643
4,40.7128,-74.006,30.4,5.7,1.034,0,5,7.735275560584536,70249.44998403848,98.09462160384643,5.125247050900311,74.91278411317268,72.31174837402993,1.171018584879584,66.71191593480305,78.9013287159332,120.69307510972467,0,0,0,3.170710691478684,3702.1,9.809462160384644,0,2023,7,29,3906.9,3574.2,3270.4,3351.442857142857,3359.0214285714283,3399.3271732893,3391.2201723246803,3453.5542407612356,3461.7720118530156
4,40.7128,-74.006,31.2,8.0,1.034,0,6,8.494278839780273,65384.046737045785,113.6584489401722,3.586345282208047,72.00994989777453,74.42357580118852,6.563855072186231,71.70096830869376,32.24170060231716,178.36058883586796,0,0,0,4.1852056262147,3852.6,11.365844894017222,1,2023,7,30,3869.9,3738.6,3667.4,3348.971428571429,3367.1642857142856,3512.645379966975,3452.73748268139,3453.5554390164903,3461.747270300787
4,40.7128,-74.006,25.4,0.3,1.034,1,0,7.187577058446172,66783.1557119595,119.95042534178847,5.665566656717789,82.12825997675958,82.63744159882216,12.723547294164652,89.2825809040116,41.27624808685067,147.97441857969244,0,0,0,4.35602241131526,3000.0,11.995042534178848,0,2023,7,31,3000.0,3000.0,3576.1,3348.971428571429,3367.1642857142856,3384.484034975231,3392.372484990538,3453.5567012369074,3461.722386585127
4,40.7128,-74.006,24.4,12.3,1.034,0,1,3.828353336463711,50495.24448481441,115.19406856906852,2.91916475966522,78.59361356135932,87.63308082586595,3.689525062672787,68.11177208261442,66.95126183340838,134.066094647066,0,0,0,2.235277719032127,3200.2,11.519406856906851,0,2023,8,1,3000.0,3179.2,5908.9,3377.5714285714284,3368.664285714286,3338.4130262314234,3366.7494869917996,3453.5580277852846,3461.697356028206
4,40.7128,-74.006,20.6,4.5,1.034,0,2,5.091079015121411,77033.96225576702,97.7789027659732,3.148284063694676,93.63651252423008,95.25800700375426,3.7220283569255455,90.13216548978552,22.94172726199837,160.98561811503956,0,0,0,1.4001866477524472,3313.6,9.77789027659732,0,2023,8,2,3362.9,3000.0,3324.7,3370.5285714285715,3391.0642857142857,3332.2097696735673,3359.6628887262264,3453.559419022784,3461.672173934428
4,40.7128,-74.006,21.8,14.3,1.034,0,3,6.207308207165249,54148.44360426776,94.00439917247832,1.4030075687856232,86.39696534868827,84.893834570659,8.737014052303591,86.47541143261984,21.260458892031817,194.4215535611039,0,0,0,1.5237554769306665,3424.2,9.400439917247832,1,2023,8,3,3300.5,3194.3,3000.0,3388.2,3407.485714285714,3355.207327255175,3368.267836896063,3453.5608753089145,3461.6468355913353
4,40.7128,-74.006,28.0,5.5,1.034,0,4,7.271576046343489,36767.70411388428,112.54125258087136,4.284775781335698,97.8307310541729,72.06874049069263,1.1410944230250863,64.10935373466,36.932567978118726,51.860605441597215,0,0,0,1.506326303800002,3693.4,11.254125258087136,0,2023,8,4,3224.7,3547.2,3878.6,3455.157142857143,3417.9285714285716,3439.7554954413813,3411.618791976588,3453.5623970015254,3461.621336270539
4,40.7128,-74.006,19.0,3.2,1.034,1,5,4.831939786151342,42348.93995359999,117.1876374156311,2.2477309992475307,63.59748630643155,92.78194787253892,8.9947968490108,88.83552784775907,83.2026496634391,177.83958115867722,0,0,0,2.9661078505369214,3521.7,11.71876374156311,1,2023,8,5,3702.1,3906.9,3401.0,3429.3857142857146,3390.4142857142856,3460.241621581036,3426.2962863797097,3453.5639844567913,3461.5956712286306
4,40.7128,-74.006,18.0,1.6,1.034,0,6,3.2352952012829785,33132.660172767726,117.19312360033231,1.6962268555879758,76.62103411376086,82.33286807802119,6.946866525176853,94.9916672843636,56.50119823305126,59.54613639299635,0,0,0,2.9948925408860525,4001.5,11.719312360033232,0,2023,8,6,3852.6,3869.9,3342.5,3450.657142857143,3399.8142857142852,3595.556216185777,3502.9901148624153,3453.565638029203,3461.5698357081187
4,40.7128,-74.006,28.9,5.9,1.034,0,0,3.1527637774284267,63189.48430877946,118.9018330264065,3.80084091730921,96.8411231016546,71.56773637858072,8.375866381483227,63.00788954810256,81.52852301975872,135.76585280724834,0,0,0,2.152137051604951,3000.0,11.89018330264065,0,2023,8,7,3000.0,3000.0,3710.7,3450.657142857143,3399.8142857142852,3446.6671621393325,3435.9247662140933,3453.567358071557,3461.5438249383556
4,40.7128,-74.006,20.7,12.8,1.034,0,1,4.386683429318181,58266.51272858049,103.91797460065008,5.860026648157685,80.42636363482333,80.48519116260456,2.281915697758667,57.56234143674673,64.19152871643921,138.7545743459488,0,0,0,1.1871673418740314,3000.0,10.391797460065009,0,2023,8,8,3200.2,3000.0,3787.6,3422.057142857143,3399.8142857142852,3335.0003716044994,3377.801464052214,3453.5691449349406,3461.51763413647
4,40.7128,-74.006,20.8,4.3,1.034,0,2,4.577218509658646,42548.3330670149,115.51848173523412,3.8061139414126246,76.16954556871832,73.44306615607653,17.2027938669887,86.14071516042418,86.53717368103425,140.0976599822534,0,0,0,2.5313302974760137,3000.0,11.551848173523412,1,2023,8,9,3313.6,3362.9,3000.0,3377.2571428571428,3373.8928571428573,3251.2502787033745,3327.4279355119193,3453.570998968723,3461.491258508313
4,40.7128,-74.006,20.9,4.5,1.034,0,3,6.804767521398523,34086.26728733891,103.7490192458597,3.4234814356502348,58.28872700816379,98.37094441000846,16.99950742961324,83.45111686645541,39.37700154539141,195.7299036351576,0,0,0,2.4102052905604125,3068.4,10.37490192458597,0,2023,8,10,3424.2,3300.5,3060.1,3326.4285714285716,3357.3142857142857,3205.537709027531,3292.8908774436636,3453.5729205205457,3461.464693249399
4,40.7128,-74.006,31.1,4.1,1.034,0,4,6.236068927004251,50588.27707922543,109.52920401452864,3.7271593470345272,53.11365529409428,85.37507946310996,16.12807234465679,72.96199387984791,20.385405941229457,51.1496048973838,0,0,0,0.1836068125041057,3380.7,10.952920401452864,0,2023,8,11,3693.4,3224.7,3364.8,3281.7571428571428,3368.457142857143,3249.328281770648,3304.598760451175,3453.5749099363043,3461.437933545845
4,40.7128,-74.006,22.1,3.5,1.034,0,5,4.152944474026072,46510.75324357487,112.70254517065904,3.5969292975196865,60.24406370753563,96.33490234456124,17.591637099030585,93.52892125230034,47.79105288660342,63.06391501936572,0,0,0,0.569191967383007,3407.9,11.270254517065904,0,2023,8,12,3521.7,3702.1,3457.6,3265.5,3347.442857142857,3288.971211327986,3318.3722590576854,3453.5769675601496,3461.410974575339
4,40.7128,-74.006,31.7,16.0,1.034,0,6,4.671573479670775,52561.967209049406,119.54968968422624,4.860062381549952,51.35837106127799,71.95613773781476,9.278627536246656,95.461010293078,89.49717872993493,69.72336798469725,0,0,0,1.972880377988232,3432.9,11.954968968422625,0,2023,8,13,4001.5,3852.6,3605.7,3184.2714285714283,3317.464285714286,3324.9534084959896,3333.642624516661,3453.5790937344614,3461.383811508073
4,40.7128,-74.006,26.9,9.7,1.034,0,0,3.7383158996964143,62839.0052362147,114.66309481800675,2.902100037537812,88.78059254626638,98.93429961702437,4.075329182553782,76.16648155973706,86.85423580394922,173.17974238253396,0,0,1,12.72802740366814,5704.3,11.466309481800677,1,2023,8,14,3000.0,3000.0,3574.2,3570.5999999999995,3510.628571428572,3919.7900563719923,3649.730274581106,3453.5812887998504,3461.356439507713
4,40.7128,-74.006,23.1,3.0,1.034,0,1,5.009965706592029,69642.72095169197,107.32780097643472,4.172912087751518,89.8957079807947,81.87911417987365,18.301801368140865,76.65144336230699,28.01413466461336,107.57583245674692,0,0,0,1.845265108804583,3162.0,10.732780097643472,0,2023,8,15,3000.0,3200.2,3738.6,3593.742857142857,3507.9,3730.342542278994,3584.6995713036254,3453.5835530951395,3461.328853732359
4,40.7128,-74.006,19.2,2.8,1.034,0,2,8.55282945306778,45838.08385337633,115.71537770996258,5.530716273828832,63.84522436889045,99.50564418145666,2.8142305609751683,60.1007834201245,66.80008527060399,151.80049350088473,0,0,0,2.9683039560426923,3042.5,11.571537770996258,1,2023,8,16,3000.0,3313.6,3000.0,3599.8142857142852,3488.535714285714,3558.3819067092454,3512.4062951298088,3453.5858869573553,3461.301049335502
4,40.7128,-74.006,21.4,8.1,1.034,0,3,4.289573874666183,74699.48550039352,109.62877656974884,1.7605214161113645,72.01617091841744,88.45894075209407,1.6692816997876658,94.12081842036692,70.67811388262658,68.08376246055354,0,0,0,0.3322192217788744,3583.7,10.962877656974884,0,2023,8,17,3068.4,3424.2,3179.2,3673.4285714285716,3499.9285714285716,3564.711430031934,3521.9121224458345,3453.5882907217156,3461.273021466995
4,40.7128,-74.006,19.6,13.0,1.034,0,4,9.769886306814191,50888.04896375498,119.52330957109491,4.339599994018135,81.73356366269707,74.97864685887355,17.63855516609288,71.37448439603077,23.061735061626315,68.45049426856184,0,0,0,1.7158367658632911,3446.7,11.952330957109492,0,2023,8,18,3380.7,3693.4,3000.0,3682.8571428571427,3482.307142857143,3535.2085725239504,3511.8838394530567,3453.590764721624,3461.244765274022
4,40.7128,-74.006,27.4,16.2,1.034,0,5,4.135633840477356,30630.375998787957,106.79267050915148,3.6369981106133817,85.96768111845793,96.70774159053406,1.5881316928605904,86.57482451701811,67.10766356761027,91.30717613831276,0,0,0,3.944925799603967,3988.0,10.679267050915149,0,2023,8,19,3407.9,3521.7,3194.3,3765.7285714285713,3515.6142857142863,3648.4064293929628,3575.3659941926494,3453.5933092886485,3461.2162759020684
4,40.7128,-74.006,25.5,11.7,1.034,0,6,8.733444597031593,57039.68774927722,111.30728395869934,2.571750565918742,73.55839494664073,94.64910693131417,9.185303943464278,67.88991326627209,60.75391226158797,105.67586351564414,0,0,0,3.527929313219123,3702.0,11.130728395869935,0,2023,8,20,3432.9,4001.5,3547.2,3804.171428571429,3494.221428571429,3661.804822044722,3592.250528300296,3453.5959247525216,3461.1875484958937
4,40.7128,-74.006,28.1,9.5,1.034,0,0,6.459487130752099,71412.46262186092,100.05624142112616,1.868807965678719,85.60070101653903,94.77934638124243,2.0127495704706666,61.993705637797234,82.30679246286658,101.8816191106786,0,0,0,0.1272387995287544,3208.7,10.005624142112616,0,2023,8,21,5704.3,3000.0,3906.9,3447.6571428571433,3509.128571428572,3548.5286165335415,3541.1104578602567,3453.598611441122,3461.158578200514
4,40.7128,-74.006,31.7,3.8,1.034,0,1,6.152456852337888,67441.31684816533,109.53442754645022,4.104642837392156,67.61874733048272,95.2434265925428,9.42574334796329,98.95524690075771,62.40454746168832,104.689059229631,0,0,0,4.940179830777959,3269.3,10.953442754645025,1,2023,8,22,3162.0,3000.0,3869.9,3462.985714285714,3528.3642857142863,3478.7214624001563,3504.869063478889,3453.6013696804694,3461.1293601621715
4,40.7128,-74.006,23.2,7.7,1.034,0,2,7.438994968070158,36313.23707822514,110.28532686226302,2.625520077158495,84.31635983430488,72.08923444487218,3.497628743519188,92.78686294528931,55.38185825373149,194.6026110676553,0,0,0,0.1949800628745579,3204.0,11.028532686226304,0,2023,8,23,3042.5,3000.0,3000.0,3486.057142857143,3542.9357142857148,3410.041096800117,3464.7531883483707,3453.6041997947063,3461.0998895293255
4,40.7128,-74.006,26.5,9.1,1.034,0,3,4.954932619180873,62144.09550293538,110.82451720529494,3.5632737657252647,65.26553383483656,76.37933129113289,0.6637870912485244,65.1973200620362,83.00582281115365,67.42084403007884,0,0,0,1.569833586886764,3392.9,11.082451720529496,0,2023,8,24,3583.7,3068.4,3000.0,3458.8,3566.1142857142854,3405.755822600088,3455.172763235255,3453.6071021060957,3461.070161453627
4,40.7128,-74.006,25.0,7.2,1.034,0,4,7.572139533718981,76915.24092242413,116.13613446789157,4.830323882676513,89.42236716266493,89.94954710427986,5.20573715132006,95.3597515352915,87.2794839785315,108.42228423536304,0,0,0,1.7019355212725285,3387.3,11.613613446789158,1,2023,8,25,3446.7,3380.7,3362.9,3450.3142857142857,3566.585714285714,3401.141866950066,3446.1230614705546,3453.6100769350064,3461.04017109091
4,40.7128,-74.006,17.2,14.5,1.034,0,5,3.776926284494368,52352.77719032127,103.81074813605778,5.3228180476133495,77.33241100938943,81.41201646911229,19.536006570213186,55.53602966631578,41.16332745460456,88.90023459756418,0,0,0,0.2882379109951244,3453.1,10.381074813605778,1,2023,8,26,3988.0,3407.9,3300.5,3373.9,3569.8142857142857,3414.131400212549,3447.0533199411475,3453.6131245998995,3461.0099136021718
4,40.7128,-74.006,25.2,14.9,1.034,0,6,5.957838998183613,32101.233758570263,112.19712362300793,5.5903827609957535,64.00186647752447,95.75025030397364,5.844364609237955,95.53850808219576,60.63273206955872,70.87950520185433,0,0,0,3.131171607105319,3657.2,11.219712362300791,1,2023,8,27,3702.0,3432.9,3224.7,3367.5,3585.835714285714,3474.8985501594116,3475.0728772823277,3453.6162454173254,3460.979384154568
4,40.7128,-74.006,16.8,7.9,1.034,0,0,3.1260458892031817,78140.5178537013,111.80012976210968,2.5237554769306665,91.46973324294234,78.4456359524479,17.455076791322558,55.62901952059685,34.091847547570325,109.2706614896478,0,0,0,2.377730187434133,3000.0,11.180012976210968,1,2023,8,28,3208.7,5704.3,3702.1,3337.6857142857143,3392.6714285714284,3356.173912619559,3411.7298269780176,3453.6194397019017,3460.948577922392
4,40.7128,-74.006,29.4,1.9,1.034,0,1,7.92580184222557,57034.92383224552,92.89603410586322,2.209469141294195,50.62020181386574,84.06303896393517,6.025305215200008,79.91787421488795,57.33706401357538,180.4953739471528,0,0,0,3.952548971374425,3139.8,9.289603410586322,0,2023,8,29,3269.3,3162.0,3852.6,3319.1857142857143,3391.085714285714,3302.0804344646695,3375.472516714282,3453.6227077663198,3460.9174900880816
4,40.7128,-74.006,28.8,4.6,1.034,0,2,8.202352391121224,32407.141798917677,117.08684985575962,5.261319371955907,83.39023416132034,87.79664710322153,17.846049962793046,59.26650897643572,88.66911647138795,122.511115395972,0,0,0,2.943657610656599,3000.0,11.708684985575964,0,2023,8,30,3204.0,3042.5,3000.0,3290.042857142857,3388.0499999999997,3226.560325848502,3325.409514485711,3453.6260499213154,3460.8861158431896
4,40.7128,-74.006,21.2,8.9,1.034,0,3,3.5527841353358003,41975.5084954769,113.83734836100572,1.1733513336324166,79.14034175417449,99.8631254857393,17.113921876750787,76.07228445217947,55.78928235405258,123.8488220001773,0,0,0,4.327885728122761,3462.4,11.383734836100572,1,2023,8,31,3392.9,3583.7,3200.2,3299.9714285714285,3379.3857142857146,3285.5202443863764,3343.674912554283,3453.6294664756715,3460.854450389397
